URL,Fiyat,Oda Sayısı,Brüt m2,Kat Sayısı,Bulunduğu Kat,Bina Yaşı,Isınma Tipi,İlan No
https://www.hepsiemlak.com/antalya-konyaalti-hurma-satilik/daire/16960-789,7.650.000 TL,3 + 1,160 m2,4 Katlı,4. Kat,11 Yaşında,Klima,16960-789
https://www.hepsiemlak.com/antalya-kepez-ulus-satilik/daire/61682-307,2.900.000 TL,2 + 1,118 m2,5 Katlı,5. Kat,30 Yaşında,Kombi,61682-307
https://www.hepsiemlak.com/antalya-muratpasa-guzeloba-satilik/daire/129037-82,4.750.000 TL,2 + 1,100 m2,8 Katlı,4. Kat,21 Yaşında,Kombi,129037-82
https://www.hepsiemlak.com/antalya-muratpasa-guvenlik-satilik/daire/73389-2922,3.450.000 TL,2 + 1,75 m2,4 Katlı,1. Kat,11 Yaşında,Klima,73389-2922
https://www.hepsiemlak.com/antalya-muratpasa-zerdalilik-satilik/daire/5779-9421,5.480.000 TL,2 + 1,80 m2,5 Katlı,Yüksek Giriş,Sıfır Bina,Kombi,5779-9421
https://www.hepsiemlak.com/antalya-kepez-selale-satilik/daire/45391-3066,5.750.000 TL,3 + 1,130 m2,4 Katlı,2. Kat,Sıfır Bina,Klima,45391-3066
https://www.hepsiemlak.com/antalya-konyaalti-liman-satilik/daire/112555-654,8.150.000 TL,3 + 1,140 m2,7 Katlı,2. Kat,18 Yaşında,Klima,112555-654
https://www.hepsiemlak.com/antalya-kepez-yeni-emek-satilik/daire/28488-5377,2.575.000 TL,1 + 1,70 m2,2 Katlı,Yüksek Giriş,11 Yaşında,Klima,28488-5377
https://www.hepsiemlak.com/antalya-kepez-kutukcu-satilik/daire/122092-1178,3.815.000 TL,2 + 1,100 m2,3 Katlı,1. Kat,5 Yaşında,Klima,122092-1178
https://www.hepsiemlak.com/antalya-kepez-altinova-orta-satilik/daire/123766-841,3.400.000 TL,1 + 1,60 m2,7 Katlı,2. Kat,5 Yaşında,Kombi,123766-841
https://www.hepsiemlak.com/antalya-kepez-yesilyurt-satilik/daire/123288-831,2.695.000 TL,2 + 1,95 m2,3 Katlı,Yüksek Giriş,11 Yaşında,Klima,123288-831
https://www.hepsiemlak.com/antalya-konyaalti-hurma-satilik/daire/69254-4837,8.250.000 TL,2 + 2,180 m2,4 Katlı,4. Kat,11 Yaşında,Isıtma Yok,69254-4837
https://www.hepsiemlak.com/antalya-muratpasa-guzeloba-satilik/daire/156835-32,7.000.000 TL,3 + 1,170 m2,2 Katlı,2. Kat,16 Yaşında,Kombi,156835-32
https://www.hepsiemlak.com/antalya-muratpasa-soguksu-satilik/daire/134818-940,8.350.000 TL,3 + 1,170 m2,13 Katlı,11. Kat,21 Yaşında,Isıtma Yok,134818-940
https://www.hepsiemlak.com/antalya-kepez-erenkoy-satilik/daire/162599-77,3.850.000 TL,2 + 1,90 m2,3 Katlı,2. Kat,Sıfır Bina,Belirtilmemiş,162599-77
https://www.hepsiemlak.com/antalya-kepez-kultur-satilik/daire/128222-2923,8.749.000 TL,3 + 1,175 m2,7 Katlı,1. Kat,16 Yaşında,Kombi,128222-2923
https://www.hepsiemlak.com/antalya-kepez-husnu-karakas-satilik/daire/120429-1919,3.100.000 TL,2 + 1,100 m2,6 Katlı,5. Kat,Sıfır Bina,Kombi,120429-1919
https://www.hepsiemlak.com/antalya-kepez-karsiyaka-satilik/daire/141942-171,4.550.000 TL,3 + 1,140 m2,3 Katlı,2. Kat,10 Yaşında,Klima,141942-171
https://www.hepsiemlak.com/antalya-konyaalti-liman-satilik/daire/34677-2361,10.300.000 TL,3 + 1,200 m2,4 Katlı,3. Kat,10 Yaşında,Kombi,34677-2361
https://www.hepsiemlak.com/antalya-konyaalti-siteler-satilik/daire/139287-710,21.000.000 TL,4 + 0,360 m2,7 Katlı,7. Kat,10 Yaşında,Kombi,139287-710
https://www.hepsiemlak.com/antalya-kepez-selale-satilik/daire/161941-16,2.350.000 TL,2 + 1,70 m2,4 Katlı,Yüksek Giriş,15 Yaşında,Klima,161941-16
https://www.hepsiemlak.com/antalya-kepez-cankaya-satilik/daire/102778-623,5.400.000 TL,2 + 1,95 m2,5 Katlı,3. Kat,Sıfır Bina,Klima,102778-623
https://www.hepsiemlak.com/antalya-muratpasa-meydankavagi-satilik/daire/128572-1983,4.250.000 TL,2 + 1,135 m2,4 Katlı,Yüksek Giriş,11 Yaşında,Klima,128572-1983
https://www.hepsiemlak.com/antalya-kepez-altinova-orta-satilik/daire/123319-3287,5.300.000 TL,2 + 1,115 m2,3 Katlı,1. Kat,1 Yaşında,Klima,123319-3287
https://www.hepsiemlak.com/antalya-kepez-kuzeyyaka-satilik/daire/153750-39,4.500.000 TL,3 + 1,140 m2,3 Katlı,2. Kat,11 Yaşında,Klima,153750-39
https://www.hepsiemlak.com/antalya-konyaalti-sarisu-satilik/daire/154486-46,4.700.000 TL,1 + 1,80 m2,2 Katlı,1. Kat,1 Yaşında,Kombi,154486-46
https://www.hepsiemlak.com/antalya-kepez-kutukcu-satilik/daire/162354-48,4.000.000 TL,3 + 1,125 m2,2 Katlı,1. Kat,Sıfır Bina,Kombi,162354-48
https://www.hepsiemlak.com/antalya-kepez-safak-satilik/daire/139236-415,4.900.000 TL,3 + 1,138 m2,3 Katlı,1. Kat,15 Yaşında,Kombi,139236-415
https://www.hepsiemlak.com/antalya-kepez-cankaya-satilik/daire/162578-77,6.470.000 TL,3 + 1,135 m2,7 Katlı,3. Kat,1 Yaşında,Kombi,162578-77
https://www.hepsiemlak.com/antalya-muratpasa-etiler-satilik/daire/129965-822,3.495.000 TL,2 + 1,120 m2,4 Katlı,1. Kat,16 Yaşında,Klima,129965-822
https://www.hepsiemlak.com/antalya-kepez-ataturk-satilik/daire/8200-4857,5.000.000 TL,3 + 1,175 m2,2 Katlı,2. Kat,16 Yaşında,Klima,8200-4857
https://www.hepsiemlak.com/antalya-kepez-demirel-satilik/daire/151029-128,2.850.000 TL,2 + 1,95 m2,3 Katlı,Yüksek Giriş,Sıfır Bina,Klima,151029-128
https://www.hepsiemlak.com/antalya-muratpasa-muratpasa-satilik/daire/148308-17,4.750.000 TL,3 + 1,130 m2,3 Katlı,2. Kat,11 Yaşında,Klima,148308-17
https://www.hepsiemlak.com/antalya-kepez-fevzi-cakmak-satilik/daire/162633-18,3.745.000 TL,2 + 1,95 m2,3 Katlı,1. Kat,1 Yaşında,Isıtma Yok,162633-18
https://www.hepsiemlak.com/antalya-kepez-dudenbasi-satilik/daire/141424-129,5.499.999 TL,4 + 1,135 m2,3 Katlı,3. Kat,Sıfır Bina,Klima,141424-129
https://www.hepsiemlak.com/antalya-konyaalti-sarisu-satilik/daire/5070-2796,4.600.000 TL,2 + 1,85 m2,9 Katlı,1. Kat,13 Yaşında,Kombi,5070-2796
https://www.hepsiemlak.com/antalya-kepez-fevzi-cakmak-satilik/daire/159438-2,6.000.000 TL,3 + 1,110 m2,6 Katlı,6. Kat,Sıfır Bina,Yerden Isıtma,159438-2
https://www.hepsiemlak.com/antalya-konyaalti-liman-satilik/daire/144884-4,6.500.000 TL,2 + 1,70 m2,4 Katlı,2. Kat,11 Yaşında,Klima,144884-4
https://www.hepsiemlak.com/antalya-konyaalti-pinarbasi-satilik/daire/120981-675,12.750.000 TL,3 + 1,125 m2,3 Katlı,1. Kat,Sıfır Bina,Kombi,120981-675
https://www.hepsiemlak.com/antalya-kepez-aktoprak-satilik/daire/86255-778,4.750.000 TL,3 + 1,140 m2,3 Katlı,3. Kat,Sıfır Bina,Klima,86255-778
https://www.hepsiemlak.com/antalya-kepez-husnu-karakas-satilik/daire/60116-1895,5.500.000 TL,2 + 1,93 m2,5 Katlı,5. Kat,Sıfır Bina,Kombi,60116-1895
https://www.hepsiemlak.com/antalya-konyaalti-pinarbasi-satilik/daire/45502-2589,8.350.000 TL,3 + 1,155 m2,3 Katlı,3. Kat,16 Yaşında,Kombi,45502-2589
https://www.hepsiemlak.com/antalya-kepez-erenkoy-satilik/daire/158650-4,4.995.000 TL,4 + 2,180 m2,3 Katlı,1. Kat,Sıfır Bina,Kombi,158650-4
https://www.hepsiemlak.com/antalya-kepez-aktoprak-satilik/daire/129155-352,2.650.000 TL,2 + 1,55 m2,8 Katlı,3. Kat,Sıfır Bina,Klima,129155-352
https://www.hepsiemlak.com/antalya-kepez-aydogmus-satilik/daire/76239-1293,3.750.000 TL,2 + 1,100 m2,5 Katlı,1. Kat,1 Yaşında,Klima,76239-1293
https://www.hepsiemlak.com/antalya-muratpasa-fener-satilik/daire/117133-767,8.500.000 TL,3 + 1,170 m2,2 Katlı,2. Kat,21 Yaşında,Klima,117133-767
https://www.hepsiemlak.com/antalya-konyaalti-uluc-satilik/daire/144332-75,8.350.000 TL,3 + 0,155 m2,14 Katlı,6. Kat,25 Yaşında,Kombi,144332-75
https://www.hepsiemlak.com/antalya-kepez-altinova-sinan-satilik/daire/53381-6393,8.000.000 TL,2 + 1,85 m2,4 Katlı,2. Kat,Sıfır Bina,Yerden Isıtma,53381-6393
https://www.hepsiemlak.com/antalya-muratpasa-guzeloba-satilik/daire/135974-150,3.150.000 TL,1 + 1,55 m2,2 Katlı,Giriş Katı,20 Yaşında,Klima,135974-150
https://www.hepsiemlak.com/antalya-kepez-ayanoglu-satilik/daire/117205-1134,2.470.000 TL,2 + 1,75 m2,2 Katlı,Ara Kat,5 Yaşında,Klima,117205-1134
https://www.hepsiemlak.com/antalya-muratpasa-konuksever-satilik/daire/152624-52,2.800.000 TL,1 + 1,55 m2,3 Katlı,Giriş Katı,Sıfır Bina,Klima,152624-52
https://www.hepsiemlak.com/antalya-konyaalti-hurma-satilik/daire/45399-3361,5.500.000 TL,2 + 1,100 m2,4 Katlı,2. Kat,8 Yaşında,Klima,45399-3361
https://www.hepsiemlak.com/antalya-kepez-gunes-satilik/daire/114635-2597,5.250.000 TL,2 + 1,85 m2,13 Katlı,6. Kat,2 Yaşında,Merkezi (Pay Öl...,114635-2597
https://www.hepsiemlak.com/antalya-konyaalti-kuskavagi-satilik/daire/150951-117,25.000.000 TL,3 + 1,170 m2,9 Katlı,4. Kat,5 Yaşında,Merkezi (Pay Öl...,150951-117
https://www.hepsiemlak.com/antalya-kepez-aydogmus-satilik/daire/129740-2512,2.199.999 TL,1 + 1,70 m2,2 Katlı,2. Kat,Sıfır Bina,Klima,129740-2512
https://www.hepsiemlak.com/antalya-kepez-aydogmus-satilik/daire/133891-294,3.850.000 TL,2 + 1,105 m2,3 Katlı,2. Kat,Sıfır Bina,Klima,133891-294
https://www.hepsiemlak.com/antalya-muratpasa-gebizli-satilik/daire/62128-2680,4.250.000 TL,2 + 1,100 m2,4 Katlı,3. Kat,7 Yaşında,Klima,62128-2680
https://www.hepsiemlak.com/antalya-muratpasa-guzeloba-satilik/daire/131345-490,10.500.000 TL,3 + 1,175 m2,2 Katlı,2. Kat,Sıfır Bina,Klima,131345-490
https://www.hepsiemlak.com/antalya-muratpasa-sirinyali-satilik/daire/163269-6,11.750.000 TL,3 + 1,150 m2,2 Katlı,2. Kat,26 Yaşında,Klima,163269-6
https://www.hepsiemlak.com/antalya-konyaalti-kuskavagi-satilik/daire/133927-195,11.000.000 TL,5 + 1,210 m2,2 Katlı,Bodrum ve Zemin,18 Yaşında,Kat Kaloriferi,133927-195
https://www.hepsiemlak.com/antalya-kepez-aydogmus-satilik/daire/132827-216,3.850.000 TL,2 + 1,105 m2,4 Katlı,4. Kat,Sıfır Bina,Klima,132827-216
https://www.hepsiemlak.com/antalya-muratpasa-gebizli-satilik/daire/148631-137,3.250.000 TL,3 + 1,125 m2,18 Katlı,2. Kat,20 Yaşında,Güneş Enerjisi,148631-137
https://www.hepsiemlak.com/antalya-muratpasa-ucgen-satilik/daire/147714-39,2.735.000 TL,2 + 10,90 m2,3 Katlı,En Üst Kat,25 Yaşında,Klima,147714-39
https://www.hepsiemlak.com/antalya-muratpasa-kiziltoprak-satilik/daire/74238-10320,7.000.000 TL,2 + 1,110 m2,3 Katlı,2. Kat,1 Yaşında,Kombi,74238-10320
https://www.hepsiemlak.com/antalya-konyaalti-hurma-satilik/daire/1876-3171,7.800.000 TL,2 + 1,110 m2,4 Katlı,4. Kat,11 Yaşında,Klima,1876-3171
https://www.hepsiemlak.com/antalya-kepez-aktoprak-satilik/daire/142400-158,3.380.000 TL,2 + 1,85 m2,4 Katlı,Ara Kat,Sıfır Bina,Klima,142400-158
https://www.hepsiemlak.com/antalya-muratpasa-caybasi-satilik/daire/153006-32,5.250.000 TL,1 + 1,47 m2,5 Katlı,2. Kat,2 Yaşında,Yerden Isıtma,153006-32
https://www.hepsiemlak.com/antalya-muratpasa-yuksekalan-satilik/daire/129671-165,4.100.000 TL,2 + 1,110 m2,3 Katlı,2. Kat,4 Yaşında,Klima,129671-165
https://www.hepsiemlak.com/antalya-kepez-mehmet-akif-ersoy-satilik/daire/162020-40,5.600.000 TL,2 + 1,110 m2,4 Katlı,2. Kat,Sıfır Bina,Klima,162020-40
https://www.hepsiemlak.com/antalya-muratpasa-guzeloba-satilik/daire/160150-23,5.950.000 TL,3 + 1,160 m2,4 Katlı,Yüksek Giriş,20 Yaşında,Klima,160150-23
https://www.hepsiemlak.com/antalya-muratpasa-kizilsaray-satilik/daire/93111-894,3.650.000 TL,2 + 1,115 m2,5 Katlı,5. Kat,21 Yaşında,Klima,93111-894
https://www.hepsiemlak.com/antalya-konyaalti-hurma-satilik/daire/158959-18,10.000.000 TL,2 + 1,90 m2,4 Katlı,Ara Kat,1 Yaşında,Kombi,158959-18
https://www.hepsiemlak.com/antalya-muratpasa-sirinyali-satilik/daire/42264-881,10.000.000 TL,3 + 1,185 m2,4 Katlı,Ara Kat,15 Yaşında,Kombi,42264-881
https://www.hepsiemlak.com/antalya-muratpasa-guzeloluk-satilik/daire/155659-63,13.900.000 TL,3 + 1,165 m2,4 Katlı,2. Kat,13 Yaşında,Klima,155659-63
https://www.hepsiemlak.com/antalya-muratpasa-guzeloba-satilik/daire/138154-121,5.600.000 TL,2 + 1,95 m2,2 Katlı,1. Kat,4 Yaşında,Klima,138154-121
https://www.hepsiemlak.com/antalya-kepez-aktoprak-satilik/daire/161664-7,4.550.000 TL,3 + 1,110 m2,5 Katlı,1. Kat,Sıfır Bina,Klima,161664-7
https://www.hepsiemlak.com/antalya-kepez-cankaya-satilik/daire/161829-14,7.650.000 TL,2 + 1,110 m2,8 Katlı,4. Kat,1 Yaşında,Yerden Isıtma,161829-14
https://www.hepsiemlak.com/antalya-muratpasa-gebizli-satilik/daire/161806-9,4.680.000 TL,2 + 1,135 m2,4 Katlı,3. Kat,13 Yaşında,Kombi,161806-9
https://www.hepsiemlak.com/antalya-kepez-aktoprak-satilik/daire/141404-852,4.250.000 TL,3 + 1,125 m2,3 Katlı,1. Kat,1 Yaşında,Klima,141404-852
https://www.hepsiemlak.com/antalya-muratpasa-fener-satilik/daire/691669-614,13.750.000 TL,3 + 1,160 m2,8 Katlı,7. Kat,21 Yaşında,Kombi,691669-614
https://www.hepsiemlak.com/antalya-muratpasa-guzeloba-satilik/daire/71226-29,4.290.000 TL,2 + 1,95 m2,8 Katlı,8. Kat,20 Yaşında,Klima,71226-29
https://www.hepsiemlak.com/antalya-konyaalti-pinarbasi-satilik/daire/131138-233,16.325.000 TL,3 + 1,150 m2,4 Katlı,4. Kat,Sıfır Bina,Yerden Isıtma,131138-233
https://www.hepsiemlak.com/antalya-konyaalti-arapsuyu-satilik/daire/155268-68,7.290.000 TL,2 + 1,110 m2,2 Katlı,1. Kat,16 Yaşında,Kombi,155268-68
https://www.hepsiemlak.com/antalya-konyaalti-uluc-satilik/daire/44519-2092,6.650.000 TL,2 + 1,98 m2,3 Katlı,Yüksek Giriş,18 Yaşında,Kombi,44519-2092
https://www.hepsiemlak.com/antalya-muratpasa-guvenlik-satilik/daire/10215-222,5.850.000 TL,2 + 1,90 m2,4 Katlı,1. Kat,4 Yaşında,Kombi,10215-222
https://www.hepsiemlak.com/antalya-muratpasa-kizilsaray-satilik/daire/122112-242,3.600.000 TL,2 + 1,110 m2,7 Katlı,Kot 2,28 Yaşında,Klima,122112-242
https://www.hepsiemlak.com/antalya-kepez-karsiyaka-satilik/daire/36064-6100,4.850.000 TL,3 + 1,135 m2,3 Katlı,1. Kat,16 Yaşında,Klima,36064-6100
https://www.hepsiemlak.com/antalya-kepez-goksu-satilik/daire/136175-610,2.595.000 TL,1 + 1,65 m2,3 Katlı,Bahçe Katı,4 Yaşında,Klima,136175-610
https://www.hepsiemlak.com/antalya-kepez-kepez-satilik/daire/50751-4688,3.850.000 TL,2 + 1,80 m2,11 Katlı,7. Kat,4 Yaşında,Merkezi (Pay Öl...,50751-4688
https://www.hepsiemlak.com/antalya-muratpasa-kizilarik-satilik/daire/103131-492,2.850.000 TL,3 + 1,90 m2,4 Katlı,Yüksek Giriş,13 Yaşında,Klima,103131-492
https://www.hepsiemlak.com/antalya-konyaalti-liman-satilik/daire/142231-56,6.220.000 TL,3 + 1,180 m2,10 Katlı,8. Kat,16 Yaşında,Kombi,142231-56
https://www.hepsiemlak.com/antalya-kepez-gunes-satilik/daire/160363-9,3.850.000 TL,3 + 1,130 m2,3 Katlı,Kot 1,5 Yaşında,Klima,160363-9
https://www.hepsiemlak.com/antalya-muratpasa-meydankavagi-satilik/daire/24713-2543,8.400.000 TL,3 + 1,150 m2,8 Katlı,4. Kat,11 Yaşında,Kombi,24713-2543
https://www.hepsiemlak.com/antalya-kepez-goksu-satilik/daire/147879-154,3.900.000 TL,1 + 1,70 m2,8 Katlı,7. Kat,3 Yaşında,Klima,147879-154
https://www.hepsiemlak.com/antalya-kepez-selale-satilik/daire/45391-2989,5.750.000 TL,3 + 1,130 m2,4 Katlı,2. Kat,Sıfır Bina,Klima,45391-2989
https://www.hepsiemlak.com/antalya-muratpasa-meydankavagi-satilik/daire/144621-125,9.100.000 TL,3 + 1,142 m2,8 Katlı,1. Kat,Sıfır Bina,Kombi,144621-125
https://www.hepsiemlak.com/antalya-muratpasa-yenigun-satilik/daire/55020-2739,3.800.000 TL,2 + 1,110 m2,4 Katlı,Ara Kat,10 Yaşında,Klima,55020-2739
https://www.hepsiemlak.com/antalya-kepez-ahatli-satilik/daire/134818-939,4.400.000 TL,2 + 1,105 m2,4 Katlı,2. Kat,Sıfır Bina,Kombi,134818-939
https://www.hepsiemlak.com/antalya-muratpasa-kizilsaray-satilik/daire/156835-28,4.150.000 TL,3 + 1,140 m2,8 Katlı,1. Kat,31 Yaşında,Klima,156835-28
https://www.hepsiemlak.com/antalya-muratpasa-kisla-satilik/daire/125854-4637,4.125.000 TL,1 + 1,60 m2,3 Katlı,1. Kat,Sıfır Bina,Klima,125854-4637
https://www.hepsiemlak.com/antalya-konyaalti-hurma-satilik/daire/123319-3284,18.000.000 TL,5 + 1,280 m2,5 Katlı,4. Kat,11 Yaşında,Kombi,123319-3284
https://www.hepsiemlak.com/antalya-muratpasa-yuksekalan-satilik/daire/150761-125,3.750.000 TL,2 + 1,85 m2,3 Katlı,3. Kat,1 Yaşında,Klima,150761-125
https://www.hepsiemlak.com/antalya-muratpasa-guzeloba-satilik/daire/68118-5819,4.350.000 TL,1 + 1,55 m2,2 Katlı,Yüksek Giriş,8 Yaşında,Klima,68118-5819
https://www.hepsiemlak.com/antalya-konyaalti-uluc-satilik/daire/34677-2353,6.750.000 TL,1 + 1,85 m2,4 Katlı,4. Kat,8 Yaşında,Kombi,34677-2353
https://www.hepsiemlak.com/antalya-kepez-gazi-satilik/daire/123288-832,3.900.000 TL,3 + 1,135 m2,3 Katlı,3. Kat,11 Yaşında,Kombi,123288-832
https://www.hepsiemlak.com/antalya-kepez-ayanoglu-satilik/daire/162599-75,4.750.000 TL,2 + 1,108 m2,6 Katlı,En Üst Kat,7 Yaşında,Belirtilmemiş,162599-75
https://www.hepsiemlak.com/antalya-kepez-safak-satilik/daire/151812-173,4.250.000 TL,2 + 1,78 m2,3 Katlı,1. Kat,Sıfır Bina,Klima,151812-173
https://www.hepsiemlak.com/antalya-muratpasa-gebizli-satilik/daire/154486-43,4.200.000 TL,3 + 1,125 m2,7 Katlı,Yüksek Giriş,3 Yaşında,Kombi,154486-43
https://www.hepsiemlak.com/antalya-muratpasa-sirinyali-satilik/daire/139287-708,21.500.000 TL,3 + 1,300 m2,4 Katlı,4. Kat,15 Yaşında,Kombi,139287-708
https://www.hepsiemlak.com/antalya-muratpasa-guzeloba-satilik/daire/691856-191,13.850.000 TL,5 + 1,200 m2,4 Katlı,1. Kat,25 Yaşında,Kombi,691856-191
